doc_id,question,reference,generated,rougeL,bertscore_f1,f1_facts,has_ref_facts,has_gen_facts,faithful
2a7hv2cs9k7rw9w3a3uay2cf2kcly3ge,Какие организации могут выступать в качестве квалифицированного заказчика?,"В качестве квалифицированного заказчика могут выступать российские организации, действующие в реальном секторе экономики, а также «интеграторы», формулирующие ключевые характеристики указанных прототипов, в том числе с целью организации взаимодействия с иностранными партнёрами и выхода на мировые рынки.","<think>

</think>

В качестве квалифицированного заказчика могут выступать российские организации, действующие в реальном секторе экономики, а также «интеграторы», формулирующие ключевые характеристики прототипов. Квалифицированный заказчик формирует технологическое предложение в отношении разработки технологии, и создаваемые в ходе проекта прототипы подтверждают возможность реализации технологии.",0.0,0.8087921142578125,1.0,False,False,1
2a7hv2cs9k7rw9w3a3uay2cf2kcly3ge,Какие требования предъявляются к технологическим предложениям в части их соответствия тематикам?,"Технологические предложения должны соответствовать тематикам (направлениям), определённым в приложении № 1 к настоящей конкурсной документации.","<think>

</think>

Технологические предложения должны соответствовать тематикам (направлениям), определённым в приложении № 1 к конкурсной документации. Количество технологических предложений от квалифицированного заказчика не лимитировано.",0.5,0.8729152083396912,1.0,True,True,1
2a7hv2cs9k7rw9w3a3uay2cf2kcly3ge,Какие документы должен представить квалифицированный заказчик для участия в конкурсе?,Технологическое предложение представляется на конкурс квалифицированным заказчиком на русском языке по формам в соответствии с приложением № 2 к настоящей конкурсной документации (заявка) через информационно-аналитическую систему Фонда в информационно-телекоммуникационной сети «Интернет». Заявка должна быть зарегистрирована в ИАС руководителем организации квалифицированного заказчика либо уполномоченным представителем не позднее 17 часов 00 минут (по московскому времени) «26» декабря 2025 г.,"<think>

</think>

Квалифицированный заказчик должен представить технологическое предложение по формам, указанным в приложении № 2 к конкурсной документации, через информационно-аналитическую систему Фонда (ИАС) в информационно-телекоммуникационной сети «Интернет». Заявка должна быть зарегистрирована в ИАС не позднее 17:00 (по московскому времени) 26 декабря 2025 года. Представление заявки иным способом не допускается.",0.8333333333333333,0.8310484886169434,1.0,True,True,1
2a7hv2cs9k7rw9w3a3uay2cf2kcly3ge,Какие условия должны быть включены в договор между квалифицированным заказчиком и Организацией?,"Договор должен предусматривать: техническое задание и план-график выполнения работ, ежегодное (или единовременное за несколько этапов проекта) предоставление квалифицированным заказчиком софинансирования в денежной форме в объёме не менее 10 процентов от суммы гранта Фонда, а также, при необходимости, используемые для реализации Проекта активы (денежные средства, материальные запасы, основные средства и нематериальные активы) квалифицированного заказчика, полученные им из внебюджетных источников, от приносящей доход деятельности или созданные (приобретённые) за счёт средств из внебюджетных источников.","<think>

</think>

Договор должен предусматривать ежегодное предоставление квалифицированным заказчиком софинансирования в денежной форме в объёме не менее 10 процентов от суммы гранта Фонда, а также, при необходимости, используемые для реализации Проекта активы (денежные средства, материальные запасы, основные средства и нематериальные активы) квалифицированного заказчика, полученные им из внебюджетных источников, от приносящей доход деятельности (в случае использования денежных средств) или созданные (приобретённые) за счёт средств из внебюджетных источников материальные запасы, основные средства и нематериальные активы.",0.5,0.9020424485206604,1.0,True,True,1
2a7hv2cs9k7rw9w3a3uay2cf2kcly3ge,Какие права на результаты интеллектуальной деятельности (РИД) возникают у Организации и Российской Федерации при выполнении проекта за счёт средств гранта Фонда?,"Права на РИД, созданные при выполнении финансируемого Фондом за счёт средств гранта Проекта, принадлежат Организации, реализующей Проект. Российская Федерация может использовать для государственных нужд результаты интеллектуальной деятельности, созданные при выполнении Проекта, на условиях безвозмездной простой (неисключительной) лицензии, предоставленной правообладателем государственному заказчику, с выплатой государственным заказчиком вознаграждения автору, авторам РИД.","<think>

</think>

Организация и российские научные фонды имеют право на использование результатов интеллектуальной деятельности (РИД), созданных при выполнении проекта, в целях развития науки и технологий. Российская Федерация может использовать РИД для государственных нужд на условиях безвозмездной простой (неисключительной) лицензии, предоставленной правообладателем государственному заказчику, с выплатой государственным заказчиком вознаграждения автору, авторам РИД.",0.0,0.8176376819610596,1.0,False,False,1
2a7hv2cs9k7rw9w3a3uay2cf2kcly3ge,Какие этапы включает процедура отбора технологических предложений?,"Процедура отбора включает: подачу заявки квалифицированным заказчиком через ИАС, регистрацию заявки, экспертизу допущенных к отбору заявок (в том числе с привлечением экспертных, испытательных и/или сертификационных организаций), утверждение результатов отбора правлением Фонда, публикацию перечня поддержанных технологических предложений на сайте Фонда и уведомление участников отбора через ИАС о результатах.","<think>

</think>

Процедура отбора включает следующие этапы: подготовка и публикация перечня технологических предложений, подача заявок, экспертиза заявок, утверждение результатов отбора правлением Фонда, публикация перечня победителей на сайте Фонда, направление победителям текстов соглашений о технологическом предложении, подписание соглашений и представление их в Фонд.",0.0,0.7602642178535461,1.0,False,False,0
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какой максимальный размер гранта можно получить в рамках конкурса?,"Размер гранта Фонда составляет до 30 000 тыс. руб.: в 2023 году — до 14 000 тыс. руб., в 2024 году — до 10 000 тыс. руб., в 2025 году — до 6 000 тыс. руб.","<think>

</think>

Размер гранта Фонда составляет до 30 000 тыс. руб.: в 2023 году — до 14 000 тыс. руб., в 2024 году — до 10 000 5 тыс. руб., в 2025 году — до 6 000 тыс. руб.",0.88,0.9474103450775146,0.9411764705882352,True,True,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какие организации могут участвовать в конкурсе?,"В конкурсе могут принимать участие российские юридические лица независимо от их организационно-правовой формы, формы собственности, зарегистрированные и расположенные на территории Российской Федерации, учредительными документами которых предусмотрена возможность выполнения научных исследований и разработок.","<think>

</think>

В конкурсе могут принимать участие российские юридические лица независимо от их организационно-правовой формы и формы собственности, зарегистрированные и расположенные на территории Российской Федерации, учредительными документами которых предусмотрена возможность выполнения научных исследований и разработок.",0.0,0.9557710886001588,1.0,False,False,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Каковы требования к софинансированию проекта?,"Организация-Заказчик технологического предложения обязана предоставлять софинансирование в объёме не менее 100 % (ста процентов) от гранта Фонда, что должно подтверждаться соответствующими документами. В качестве софинансирования могут использоваться источники финансирования в денежной форме, в том числе средства, затраченные непосредственно на реализацию Проекта, по договорам на НИОКР, заключённым с организацией-Заказчиком технологического предложения с целью софинансирования Проекта и предусматривающим выполнение работ.","<think>

</think>

Организация — заказчик технологического предложения обязана предоставлять софинансирование в объёме не менее 100 % (ста процентов) от гранта Фонда, что должно подтверждаться соответствующими документами. В качестве софинансирования могут использоваться источники финансирования в денежной форме, в том числе средства, затраченные непосредственно на реализацию проекта, по договорам на НИОКР, заключённым с организацией-заказчиком технологического предложения с целью софинансирования проекта и предусматривающим выполнение работ.",0.5,0.9607109427452089,1.0,True,True,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какие требования предъявляются к руководителю проекта?,"Руководитель Проекта должен состоять на весь период практической реализации Проекта в трудовых отношениях с организацией-Исполнителем, при этом трудовой договор с руководителем Проекта не может быть договором о дистанционной работе. Руководитель Проекта должен иметь опыт научной или руководящей работы на предприятиях реального сектора экономики в области, соответствующей тематике Проекта, в период с 1 января 2016 года до даты подачи заявки. Руководителем Проекта не может являться лицо, лишённое права осуществления руководства проектами на определённый срок вследствие его отказа от руководства ранее поддержанным проектом Фонда и/или вследствие досрочного прекращения ранее поддержанного проекта Фонда по решению правления Фонда.","<think>

</think>

Руководитель проекта должен состоять в трудовых отношениях с организацией-исполнителем на весь период практической реализации проекта, трудовой договор не может быть договором о дистанционной работе, и он должен иметь опыт научной или руководящей работы на предприятиях реального сектора экономики в области, соответствующей тематике проекта, в период с 1 января 2016 года до даты подачи заявки.",0.6666666666666666,0.846602201461792,1.0,True,True,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какие этапы включает в себя процесс подачи заявки на конкурс?,"Заявка на конкурс представляется по формам в соответствии с приложением № 2 к конкурсной документации через информационно-аналитическую систему Фонда (ИАС) в соответствии с действующим соглашением между Фондом и организацией о признании простой электронной подписи равнозначной собственноручной подписи. Заявка должна быть зарегистрирована в ИАС уполномоченным работником организации-участника конкурса не позднее 17:00 (по московскому времени) 2 июня 2023 года. После подачи заявки и её регистрации Фонд извещает организацию-участника конкурса через ИАС о регистрации заявки, о недопуске заявки к конкурсу (с указанием причины, если заявка не допущена к конкурсу), результатах конкурса. В случае победы в конкурсе в течение 15 рабочих дней с даты утверждения результатов конкурса организациям-участникам, ставшим победителями, направляются через ИАС тексты соглашений о предоставлении гранта.","<think>

</think>

Процесс подачи заявки включает следующие этапы: подготовка заявки по формам в соответствии с приложением № 2 к конкурсной документации, подписание заявки простой электронной подписью руководителя организации-участника конкурса или уполномоченного представителя, регистрация заявки в ИАС Фонда не позднее 17:00 (по московскому времени) 2 июня 2023 года.",0.7692307692307692,0.7601227760314941,0.888888888888889,True,True,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какие результаты должны быть достигнуты в ходе реализации проекта?,"Результаты Проекта должны предусматривать промышленное освоение (внедрение) его результатов путём организации (начала) выпуска новых видов продукции и/или применения в производстве новой технологии всеми заинтересованными организациями-потребителями, в том числе, но не ограничиваясь, организацией-Заказчиком технологического предложения. В частности, в рамках проекта по разработке биотехнологии получения сладкого белка монеллина должны быть разработаны: высокоэффективный непатогенный и нетоксичный штамм-продуцент сладкого белка монеллина; технология производства сладкого белка монеллина, не содержащего жизнеспособных форм штаммов-продуцентов и ДНК штаммов-продуцентов; препаративная форма сладкого белка монеллина.","<think>

</think>

Результаты, которые должны быть достигнуты в ходе реализации проекта: 1) Высокопродуктивный рекомбинантный непатогенный и нетоксичный штамм-продуцент сладкого белка монеллина, полученный в дрожжах Komagataella phaffii в процессе ферментации, индуцированного метанолом, не обладающий антибиотикорезистентностью и другими селективными маркерами. 2) Разработка технологии производства сладкого белка монеллина, не содержащего жизнеспособных форм штаммов-продуцентов и ДНК штаммов-продуцентов. 3) Разработка препаративной формы сладкого белка монеллина.",0.0,0.7771187424659729,0.0,False,True,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какие обязательства берёт на себя организация-исполнитель при получении гранта?,"Организация-Исполнитель обязуется: выполнить работы в соответствии с требованиями, предъявляемыми к работам, включая параметры, определяющие качественные и количественные характеристики работ, требования к отчётной документации, установленными в Техническом задании к договору на выполнение НИОКР в объёме, установленном планом-графиком выполнения работ; вести раздельный учёт расходования гранта Фонда (включая учёт накладных расходов по гранту Фонда) и представлять отчёты о его целевом использовании; в течение пяти лет после завершения Проекта предоставлять отчётность об использовании его результатов в Фонд; обеспечить соблюдение конфиденциальности сведений о составе и результатах работ по Проекту и др.","<think>

</think>

Организация-исполнитель обязуется: 1) сделать результаты своих научно-исследовательских и инженерно-технологических работ применимыми для разработки научно-технической продукции, технологий и технологических процессов, налаживания производства высокотехнологичной продукции; 2) согласовывать с организацией-заказчиком технологического предложения изменения в технический задание на выполнение работ; 3) выполнять работы в соответствии с требованиями, предъявляемыми к работам, включая параметры, определяющие качественные и количественные характеристики работ, требования к отчётной документации, установленными в техническом задании к договору на выполнение НИОКР; 4) вести раздельный учёт расходования гранта Фонда и представлять отчёты о его целевом использовании; 5) согласовывать с организацией-заказчиком технологического предложения изменения в технический задание на выполнение работ; 6) согласовывать с организацией-",0.0,0.7899398803710938,0.0,False,True,1
oov2pq6b0p6rclty37g2la29ya1nj8l1,Какие сроки установлены для подачи заявки на конкурс?,Заявка должна быть зарегистрирована в ИАС уполномоченным работником организации-участника конкурса не позднее 17:00 (по московскому времени) 2 июня 2023 года.,"<think>

</think>

Заявка должна быть зарегистрирована в ИАС уполномоченным работником организации-участника конкурса не позднее 17 часов 00 минут (по московскому времени) 2 июня 2023 года.",0.8,0.9386492967605592,1.0,True,True,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,Какой срок установлен для подачи заявки на отбор технологических предложений?,Заявка на отбор должна быть зарегистрирована в ИАС не позднее 17 часов 00 минут (по московскому времени) 10 июня 2025 г.,"<think>

</think>

Заявка на отбор должна быть зарегистрирована в ИАС не позднее 17 часов 00 минут (по московскому времени) 10 июня 2025 г.",0.8,0.9334301948547364,1.0,True,True,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,"Каков планируемый срок реализации проектов, отобранных фондом?",Планируемый срок реализации проектов составляет до 3-х лет.,"<think>

</think>

Планируемый срок реализации проектов, отобранных фондом для реализации технологических предложений, составляет до 3-х лет.",0.5,0.8205514550209045,1.0,True,True,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,Какие требования предъявляются к участникам отбора технологических предложений?,"Участник отбора — юридическое лицо, зарегистрированное в Российской Федерации, являющееся производителем в реальном секторе экономики и имеющее производственные мощности для внедрения результатов проекта, формирующее научно-техническое задание и принимающее участие в определении и согласовании требований к организации-исполнителю проекта, его финансовом обеспечении, мониторинге реализации и приёмке результатов.","<think>

</think>

Участник отбора — юридическое лицо, зарегистрированное в Российской Федерации, являющееся производителем в реальном секторе экономики и имеющее производственные мощности для внедрения результатов Проекта, формирующее научно-техническое задание и принимающее непосредственное участие в определении и согласовании требований к Организации-Исполнителю такого Проекта, его финансовом обеспечении, мониторинге реализации этого Проекта, приёмке его результатов и их внедрении.",0.0,0.9239583611488342,1.0,False,False,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,Какие проекты не могут быть поддержаны в рамках отбора технологических предложений?,"Не могут быть поддержаны проекты, содержащие сведения, отнесённые к государственной тайне или к иной охраняемой в соответствии с законодательством Российской Федерации информации ограниченного доступа, а также проекты, аналогичные или близкие по содержанию проекту, одновременно поданному на конкурсы фонда, иных научных фондов или организаций, либо реализуемому в настоящее время за счёт средств фондов или иных организаций, государственного (муниципального) задания, программ развития, финансируемых за счёт федерального бюджета.","<think>

</think>

Технологические предложения, получившие поддержку по результатам отбора, не должны включать: проекты, содержащие сведения, отнесённые к государственной тайне или к иной охраняемой в соответствии с законодательством Российской Федерации информации ограниченного доступа; проекты, аналогичные или близкие по содержанию проекту, одновременно поданному на конкурсы Фонда, иных научных фондов или организаций, либо реализуемому в настоящее время за счёт средств фондов или иных организаций, государственного (муниципального) задания, программ развития, финансируемых за счёт федерального бюджета.",0.0,0.9154734015464784,1.0,False,False,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,Каким образом осуществляется подача заявки на отбор?,"Подача заявки осуществляется через информационно-аналитическую систему фонда (ИАС) в соответствии с заключённым соглашением об электронной подписи. Заявка подаётся в виде электронного документа, подписанного квалифицированной электронной подписью руководителем организации участника отбора либо уполномоченным представителем.","<think>

</think>

Подача заявки осуществляется через информационно-аналитическую систему Фонда (ИАС) в соответствии с заключенным соглашением об электронной подписи. Заявка подается в виде электронного документа, подписанного квалифицированной электронной подписью руководителем организации Участника отбора либо уполномоченным представителем.",0.0,0.9521812200546264,1.0,False,False,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,Какие этапы включает процедура отбора технологических предложений?,"Процедура отбора включает следующие этапы: подача заявки через ИАС, экспертиза допущенных к отбору заявок в соответствии с установленным порядком, уведомление участников о результатах отбора, подписание соглашения о намерениях победителями отбора, оформление и подписание текстов соглашений о намерениях.","<think>

</think>

Процедура отбора включает следующие этапы: подготовка и подача заявок через информационно-аналитическую систему Фонда (ИАС), экспертиза заявок, утверждение результатов отбора правлением Фонда, публикация перечня поддержанных технологических предложений на сайте Фонда, уведомление участников отбора о результатах через ИАС, направление текстов соглашений о намерениях победителям для оформления и подписания.",0.0,0.784492015838623,1.0,False,False,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,"Каков объём финансирования, предусмотренный для ориентированных и прикладных научных исследований?",Объём финансирования составляет до 10 млн рублей в год для ориентированных научных исследований и до 30 млн рублей в год для прикладных научных исследований.,"<think>

</think>

Для ориентированных научных исследований — до 10 млн рублей в год, для прикладных научных исследований — до 30 млн рублей в год.",0.6666666666666666,0.840302586555481,1.0,True,True,1
l0x4vzpx0oznw48xdvlgzaxw86mqy69y,Какие обязательства берёт на себя организация-заказчик технологического предложения при подписании соглашения о намерениях?,"Организация-заказчик обязуется: доработать технические требования по результатам анализа и оценки фонда, обеспечить реализацию технологического предложения в соответствии с планом-графиком, закрепить ответственное лицо за реализацию технологического предложения, предоставлять фонду письменное заключение по проектам, поданным на конкурсы фонда, обеспечить софинансирование проекта и использовать результат проекта.","<think>

</think>

Организация-заказчик технологического предложения обязуется: а) доработать технологическое предложение, в целях участия Проекта в конкурсном отборе Фонда организации-исполнителя для реализации технологического предложения; б) реализовать технологическое предложение в соответствии с примерным планом-графиком на выполнение работ по реализации технологического предложения, указанным в приложении № 2 к конкурсной документации; в) закрепить ответственного лица за реализацию технологического предложения (главного конструктора, главного технолога, научного руководителя или иное ответственное лицо); г) предоставлять Фонду письменное заключение (мнение) по проекту, поданным на конкурсы Фонда с целью реализации технологического предложения; д) обеспечить софинансирование Проекта в целях реализации технологического предложения.",0.0,0.8090353012084961,0.0,False,True,1
pf593qrm326yqvbcxrcq43ope30rt0x1,Какой период времени предусмотрен для реализации проектов в рамках конкурса?,Проекты реализуются в 2025–2029 годах с возможным продлением срока выполнения проекта на три года.,"<think>

</think>

Проекты реализуются в 2025–2029 годах.",0.6666666666666666,0.7952005863189697,1.0,True,True,1
pf593qrm326yqvbcxrcq43ope30rt0x1,Каков размер гранта Фонда по лоту № 5 в 2025 году?,Размер гранта Фонда по лоту № 5 в 2025 году составляет от 50 (Пятидесяти) до 100 (Ста) миллионов рублей.,"<think>

</think>

Размер гранта Фонда по лоту № 5 в 2025 году составляет от 50 (Пятидесяти) до 100 (Ста) миллионов рублей.",0.8,0.9366182088851928,1.0,True,True,1
pf593qrm326yqvbcxrcq43ope30rt0x1,Какие требования предъявляются к руководителю проекта?,"Руководитель проекта должен иметь опыт создания или внедрения технологических решений или технологий, налаживания процесса производства высокотехнологичной продукции. В соответствующем лоте могут быть предусмотрены дополнительные требования к руководителю проекта.","<think>

</think>

Руководитель проекта должен состоять в трудовых отношениях с организацией на весь период практической реализации проекта, его трудовой договор не должен содержать условий о дистанционной работе, а должен предусматривать очное участие в выполнении работ по проекту на территории организации в течение не менее 90 дней ежегодно. Кроме того, руководитель проекта должен иметь опыт создания или внедрения технологических решений или технологий, налаживания процесса производства высокотехнологичной продукции. В соответствующем лоте, указанном в приложении №1 к конкурсной документации, могут быть предусмотрены дополнительные требования к руководителю проекта.",0.0,0.8490257263183594,0.0,False,True,1
pf593qrm326yqvbcxrcq43ope30rt0x1,Может ли руководитель проекта одновременно участвовать в нескольких конкурсах РНФ?,"Руководитель проекта может участвовать в нескольких конкурсах Фонда, однако он обязан заполнить в ИАС справку о своих приоритетах по реализации представленных в Фонд проектов с учётом ограничений, установленных пунктом 6 конкурсной документации.","<think>

</think>

Руководитель проекта имеет право в качестве руководителя подать только одну заявку для участия в данном конкурсе. Однако в случае участия руководителя проекта в нескольких конкурсах Фонда, итоги которых подводятся одновременно, он обязан заполнить в ИАС справку о своих приоритетах по реализации представленных в Фонд проектов с учётом ограничений, установленных пунктом 6 конкурсной документации.",0.5,0.8828078508377075,1.0,True,True,1
pf593qrm326yqvbcxrcq43ope30rt0x1,"Какие обязательства принимает на себя организация, руководитель проекта и квалифицированный заказчик при получении гранта?","Обязательства включают: создание определённого количества прототипов в интересах квалифицированного заказчика, указание на получение финансовой поддержки от Фонда и квалифицированного заказчика при обнародовании результатов работы, согласие на публикацию аннотаций проекта и отчётов о выполнении проекта Фондом, согласие на проверки соблюдения условий, целей и порядка предоставления гранта, а также на осуществление проверок органами государственного финансового контроля.","<think>

</think>

Организация, руководитель проекта и квалифицированный заказчик принимают на себя следующие обязательства: создать в интересах квалифицированного заказчика определённое количество прототипов в соответствии с Техническими требованиями и Договором; при обнародовании результатов любой научной работы, выполненной в рамках поддержанного Фондом проекта, указать на получение финансовой поддержки от Фонда и квалифицированного заказчика (при необходимости), аффилиацию с организацией; согласовывать с квалифицированным заказчиком состав материалов до обнародования любой научной работы, выполненной в рамках проекта, в том числе третьими лицами; не допускать к использованию в некоммерческих целях технологий, разработанных в рамках поддержанного Фондом проекта, без согласия квалифицированного заказчика.",0.0,0.7583305835723877,1.0,False,False,0
